 ******* Program HYDRUS
 ******* 
 infiltration of water to soil                                           
 Date:  27. 4.    Time:  20:41:50
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    4790.0000  0.88134E+00  0.28659E-01  0.64086E-02  0.00000E+00  0.00000E+00  0.11153E+04  0.20671E+03  0.13236E+02  0.00000E+00 -0.69604E-04 -0.30280E+04  0.00000E+00  0.10030E+03  0.00000E+00  0.19335E+02  0.75872E+02  0.40251E+02  0.54830E+02 100565  0.00000E+00      0.000
    4791.0000  0.81355E+00  0.26455E-01  0.63763E-02  0.00000E+00  0.00000E+00  0.11161E+04  0.20674E+03  0.13243E+02  0.00000E+00 -0.69604E-04 -0.30243E+04  0.00000E+00  0.10030E+03  0.00000E+00  0.19335E+02  0.75865E+02  0.40251E+02  0.54836E+02 100586  0.00000E+00      0.000
    4792.0000  0.86197E+00  0.28029E-01  0.63438E-02  0.00000E+00  0.00000E+00  0.11170E+04  0.20677E+03  0.13249E+02  0.00000E+00 -0.69604E-04 -0.30204E+04  0.00000E+00  0.10030E+03  0.00000E+00  0.19335E+02  0.75859E+02  0.40251E+02  0.54843E+02 100607  0.00000E+00      0.000
    4793.0000  0.88134E+00  0.28659E-01  0.63129E-02  0.00000E+00  0.00000E+00  0.11178E+04  0.20680E+03  0.13255E+02  0.00000E+00 -0.69604E-04 -0.30170E+04  0.00000E+00  0.10030E+03  0.00000E+00  0.19335E+02  0.75852E+02  0.40251E+02  0.54849E+02 100628  0.00000E+00      0.000
    4794.0000  0.83292E+00  0.27084E-01  0.62836E-02  0.00000E+00  0.00000E+00  0.11187E+04  0.20682E+03  0.13262E+02  0.00000E+00 -0.69604E-04 -0.30141E+04  0.00000E+00  0.10030E+03  0.00000E+00  0.19335E+02  0.75846E+02  0.40251E+02  0.54855E+02 100649  0.00000E+00      0.000
    4795.0000  0.61016E+00  0.19841E-01  0.62583E-02  0.00000E+00  0.00000E+00  0.11194E+04  0.20685E+03  0.13268E+02  0.00000E+00 -0.69604E-04 -0.30126E+04  0.00000E+00  0.10029E+03  0.00000E+00  0.19335E+02  0.75839E+02  0.40251E+02  0.54861E+02 100670  0.00000E+00      0.000
    4796.0000  0.27118E+00  0.88182E-02  0.62367E-02  0.00000E+00  0.00000E+00  0.11197E+04  0.20686E+03  0.13274E+02  0.00000E+00 -0.69604E-04 -0.30124E+04  0.00000E+00  0.10029E+03  0.00000E+00  0.19335E+02  0.75833E+02  0.40251E+02  0.54868E+02 100691  0.00000E+00      0.000
    4797.0000  0.10654E+00  0.34643E-02  0.62197E-02  0.00000E+00  0.00000E+00  0.11199E+04  0.20686E+03  0.13281E+02  0.00000E+00 -0.69604E-04 -0.30138E+04  0.00000E+00  0.10029E+03  0.00000E+00  0.19335E+02  0.75827E+02  0.40251E+02  0.54874E+02 100712  0.00000E+00      0.000
    4798.0000  0.58110E-01  0.18896E-02  0.62033E-02  0.00000E+00  0.00000E+00  0.11199E+04  0.20686E+03  0.13287E+02  0.00000E+00 -0.69604E-04 -0.30154E+04  0.00000E+00  0.10029E+03  0.00000E+00  0.19335E+02  0.75820E+02  0.40251E+02  0.54880E+02 100733  0.00000E+00      0.000
    4799.0000  0.58110E-01  0.18896E-02  0.61870E-02  0.00000E+00  0.00000E+00  0.11200E+04  0.20687E+03  0.13293E+02  0.00000E+00 -0.69604E-04 -0.30170E+04  0.00000E+00  0.10029E+03  0.00000E+00  0.19335E+02  0.75814E+02  0.40251E+02  0.54886E+02 100754  0.00000E+00      0.000
    4800.0000  0.58110E-01  0.18896E-02  0.61664E-02  0.00000E+00  0.00000E+00  0.11201E+04  0.20687E+03  0.13299E+02  0.00000E+00 -0.69604E-04 -0.30169E+04  0.00000E+00  0.10029E+03  0.00000E+00  0.19335E+02  0.75808E+02  0.40251E+02  0.54893E+02 100775  0.00000E+00      0.000
    4801.0000  0.58110E-01  0.18896E-02  0.61437E-02  0.00000E+00  0.00000E+00  0.11201E+04  0.20687E+03  0.13305E+02  0.00000E+00 -0.69604E-04 -0.30160E+04  0.00000E+00  0.10029E+03  0.00000E+00  0.19335E+02  0.75801E+02  0.40251E+02  0.54899E+02 100796  0.00000E+00      0.000
    4802.0000  0.58110E-01  0.18896E-02  0.61214E-02  0.00000E+00  0.00000E+00  0.11202E+04  0.20687E+03  0.13311E+02  0.00000E+00 -0.69604E-04 -0.30152E+04  0.00000E+00  0.10028E+03  0.00000E+00  0.19335E+02  0.75795E+02  0.40251E+02  0.54905E+02 100817  0.00000E+00      0.000
    4803.0000  0.58110E-01  0.18896E-02  0.60988E-02  0.00000E+00  0.00000E+00  0.11202E+04  0.20687E+03  0.13317E+02  0.00000E+00 -0.69604E-04 -0.30143E+04  0.00000E+00  0.10028E+03  0.00000E+00  0.19335E+02  0.75789E+02  0.40251E+02  0.54911E+02 100838  0.00000E+00      0.000
    4804.0000  0.58110E-01  0.18896E-02  0.60764E-02  0.00000E+00  0.00000E+00  0.11203E+04  0.20688E+03  0.13324E+02  0.00000E+00 -0.69604E-04 -0.30134E+04  0.00000E+00  0.10028E+03  0.00000E+00  0.19335E+02  0.75783E+02  0.40251E+02  0.54917E+02 100859  0.00000E+00      0.000
    4805.0000  0.58110E-01  0.18896E-02  0.60549E-02  0.00000E+00  0.00000E+00  0.11204E+04  0.20688E+03  0.13330E+02  0.00000E+00 -0.69604E-04 -0.30128E+04  0.00000E+00  0.10028E+03  0.00000E+00  0.19335E+02  0.75776E+02  0.40251E+02  0.54923E+02 100880  0.00000E+00      0.000
    4806.0000  0.58110E-01  0.18896E-02  0.60360E-02  0.00000E+00  0.00000E+00  0.11204E+04  0.20688E+03  0.13336E+02  0.00000E+00 -0.69604E-04 -0.30132E+04  0.00000E+00  0.10028E+03  0.00000E+00  0.19335E+02  0.75770E+02  0.40251E+02  0.54929E+02 100901  0.00000E+00      0.000
    4807.0000  0.58110E-01  0.18896E-02  0.60193E-02  0.00000E+00  0.00000E+00  0.11205E+04  0.20688E+03  0.13342E+02  0.00000E+00 -0.69604E-04 -0.30144E+04  0.00000E+00  0.10028E+03  0.00000E+00  0.19335E+02  0.75764E+02  0.40251E+02  0.54935E+02 100922  0.00000E+00      0.000
    4808.0000  0.58110E-01  0.18896E-02  0.60133E-02  0.00000E+00  0.00000E+00  0.11205E+04  0.20688E+03  0.13348E+02  0.00000E+00 -0.69604E-04 -0.30197E+04  0.00000E+00  0.10027E+03  0.00000E+00  0.19335E+02  0.75758E+02  0.40251E+02  0.54941E+02 100943  0.00000E+00      0.000
    4809.0000  0.12591E+00  0.40941E-02  0.60119E-02  0.00000E+00  0.00000E+00  0.11206E+04  0.20689E+03  0.13354E+02  0.00000E+00 -0.69604E-04 -0.30268E+04  0.00000E+00  0.10027E+03  0.00000E+00  0.19335E+02  0.75752E+02  0.40251E+02  0.54947E+02 100964  0.00000E+00      0.000
    4810.0000  0.36803E+00  0.11967E-01  0.60003E-02  0.00000E+00  0.00000E+00  0.11209E+04  0.20690E+03  0.13360E+02  0.00000E+00 -0.69604E-04 -0.30299E+04  0.00000E+00  0.10027E+03  0.00000E+00  0.19335E+02  0.75746E+02  0.40251E+02  0.54953E+02 100985  0.00000E+00      0.000
    4811.0000  0.56173E+00  0.18266E-01  0.59851E-02  0.00000E+00  0.00000E+00  0.11215E+04  0.20691E+03  0.13366E+02  0.00000E+00 -0.69604E-04 -0.30316E+04  0.00000E+00  0.10027E+03  0.00000E+00  0.19335E+02  0.75739E+02  0.40251E+02  0.54959E+02 101006  0.00000E+00      0.000
    4812.0000  0.61016E+00  0.19841E-01  0.59656E-02  0.00000E+00  0.00000E+00  0.11221E+04  0.20693E+03  0.13372E+02  0.00000E+00 -0.69604E-04 -0.30316E+04  0.00000E+00  0.10027E+03  0.00000E+00  0.19335E+02  0.75733E+02  0.40251E+02  0.54965E+02 101027  0.00000E+00      0.000
    4813.0000  0.83292E+00  0.27084E-01  0.59441E-02  0.00000E+00  0.00000E+00  0.11228E+04  0.20696E+03  0.13378E+02  0.00000E+00 -0.69604E-04 -0.30308E+04  0.00000E+00  0.10027E+03  0.00000E+00  0.19335E+02  0.75727E+02  0.40251E+02  0.54971E+02 101048  0.00000E+00      0.000
    4814.0000  0.12494E+01  0.40626E-01  0.59234E-02  0.00000E+00  0.00000E+00  0.11240E+04  0.20699E+03  0.13384E+02  0.00000E+00 -0.69604E-04 -0.30303E+04  0.00000E+00  0.10027E+03  0.00000E+00  0.19335E+02  0.75721E+02  0.40251E+02  0.54977E+02 101069  0.00000E+00      0.000
    4815.0000  0.14237E+01  0.46295E-01  0.59009E-02  0.00000E+00  0.00000E+00  0.11253E+04  0.20704E+03  0.13390E+02  0.00000E+00 -0.69604E-04 -0.30291E+04  0.00000E+00  0.10026E+03  0.00000E+00  0.19335E+02  0.75715E+02  0.40251E+02  0.54983E+02 101090  0.00000E+00      0.000
    4816.0000  0.13753E+01  0.44721E-01  0.58790E-02  0.00000E+00  0.00000E+00  0.11267E+04  0.20708E+03  0.13395E+02  0.00000E+00 -0.69604E-04 -0.30281E+04  0.00000E+00  0.10026E+03  0.00000E+00  0.19335E+02  0.75709E+02  0.40251E+02  0.54989E+02 101111  0.00000E+00      0.000
    4817.0000  0.12300E+01  0.39997E-01  0.58578E-02  0.00000E+00  0.00000E+00  0.11280E+04  0.20713E+03  0.13401E+02  0.00000E+00 -0.69604E-04 -0.30274E+04  0.00000E+00  0.10026E+03  0.00000E+00  0.19335E+02  0.75703E+02  0.40251E+02  0.54995E+02 101132  0.00000E+00      0.000
    4818.0000  0.98787E+00  0.32123E-01  0.58378E-02  0.00000E+00  0.00000E+00  0.11291E+04  0.20716E+03  0.13407E+02  0.00000E+00 -0.69604E-04 -0.30271E+04  0.00000E+00  0.10026E+03  0.00000E+00  0.19335E+02  0.75697E+02  0.40251E+02  0.55001E+02 101153  0.00000E+00      0.000
    4819.0000  0.71670E+00  0.23305E-01  0.58223E-02  0.00000E+00  0.00000E+00  0.11298E+04  0.20719E+03  0.13413E+02  0.00000E+00 -0.69604E-04 -0.30286E+04  0.00000E+00  0.10026E+03  0.00000E+00  0.19335E+02  0.75691E+02  0.40251E+02  0.55007E+02 101174  0.00000E+00      0.000
    4820.0000  0.36803E+00  0.11967E-01  0.58110E-02  0.00000E+00  0.00000E+00  0.11303E+04  0.20720E+03  0.13419E+02  0.00000E+00 -0.69604E-04 -0.30316E+04  0.00000E+00  0.10026E+03  0.00000E+00  0.19335E+02  0.75686E+02  0.40251E+02  0.55012E+02 101195  0.00000E+00      0.000
    4821.0000  0.17433E+00  0.56688E-02  0.58008E-02  0.00000E+00  0.00000E+00  0.11305E+04  0.20721E+03  0.13425E+02  0.00000E+00 -0.69604E-04 -0.30344E+04  0.00000E+00  0.10026E+03  0.00000E+00  0.19335E+02  0.75680E+02  0.40251E+02  0.55018E+02 101216  0.00000E+00      0.000
    4822.0000  0.15496E+00  0.50390E-02  0.57940E-02  0.00000E+00  0.00000E+00  0.11307E+04  0.20721E+03  0.13430E+02  0.00000E+00 -0.69604E-04 -0.30381E+04  0.00000E+00  0.10025E+03  0.00000E+00  0.19335E+02  0.75674E+02  0.40251E+02  0.55024E+02 101237  0.00000E+00      0.000
    4823.0000  0.15496E+00  0.50390E-02  0.57901E-02  0.00000E+00  0.00000E+00  0.11308E+04  0.20722E+03  0.13436E+02  0.00000E+00 -0.69604E-04 -0.30426E+04  0.00000E+00  0.10025E+03  0.00000E+00  0.19335E+02  0.75668E+02  0.40251E+02  0.55030E+02 101258  0.00000E+00      0.000
    4824.0000  0.12591E+00  0.40941E-02  0.57857E-02  0.00000E+00  0.00000E+00  0.11310E+04  0.20722E+03  0.13442E+02  0.00000E+00 -0.69604E-04 -0.30467E+04  0.00000E+00  0.10025E+03  0.00000E+00  0.19335E+02  0.75662E+02  0.40251E+02  0.55036E+02 101279  0.00000E+00      0.000
    4825.0000  0.96851E-01  0.31493E-02  0.57761E-02  0.00000E+00  0.00000E+00  0.11311E+04  0.20723E+03  0.13448E+02  0.00000E+00 -0.69604E-04 -0.30486E+04  0.00000E+00  0.10025E+03  0.00000E+00  0.19335E+02  0.75656E+02  0.40251E+02  0.55041E+02 101300  0.00000E+00      0.000
    4826.0000  0.12591E+00  0.40941E-02  0.57648E-02  0.00000E+00  0.00000E+00  0.11312E+04  0.20723E+03  0.13454E+02  0.00000E+00 -0.69604E-04 -0.30497E+04  0.00000E+00  0.10025E+03  0.00000E+00  0.19335E+02  0.75650E+02  0.40251E+02  0.55047E+02 101321  0.00000E+00      0.000
    4827.0000  0.17433E+00  0.56688E-02  0.57517E-02  0.00000E+00  0.00000E+00  0.11314E+04  0.20723E+03  0.13459E+02  0.00000E+00 -0.69604E-04 -0.30501E+04  0.00000E+00  0.10025E+03  0.00000E+00  0.19335E+02  0.75645E+02  0.40251E+02  0.55053E+02 101342  0.00000E+00      0.000
    4828.0000  0.14528E+00  0.47240E-02  0.57387E-02  0.00000E+00  0.00000E+00  0.11315E+04  0.20724E+03  0.13465E+02  0.00000E+00 -0.69604E-04 -0.30505E+04  0.00000E+00  0.10025E+03  0.00000E+00  0.19335E+02  0.75639E+02  0.40251E+02  0.55059E+02 101363  0.00000E+00      0.000
    4829.0000  0.96851E-01  0.31493E-02  0.57256E-02  0.00000E+00  0.00000E+00  0.11316E+04  0.20724E+03  0.13471E+02  0.00000E+00 -0.69604E-04 -0.30509E+04  0.00000E+00  0.10024E+03  0.00000E+00  0.19335E+02  0.75633E+02  0.40251E+02  0.55064E+02 101384  0.00000E+00      0.000
    4830.0000  0.96851E-01  0.31493E-02  0.57145E-02  0.00000E+00  0.00000E+00  0.11317E+04  0.20725E+03  0.13477E+02  0.00000E+00 -0.69604E-04 -0.30521E+04  0.00000E+00  0.10024E+03  0.00000E+00  0.19335E+02  0.75627E+02  0.40251E+02  0.55070E+02 101405  0.00000E+00      0.000
    4831.0000  0.96851E-01  0.31493E-02  0.57072E-02  0.00000E+00  0.00000E+00  0.11318E+04  0.20725E+03  0.13482E+02  0.00000E+00 -0.69604E-04 -0.30549E+04  0.00000E+00  0.10024E+03  0.00000E+00  0.19335E+02  0.75621E+02  0.40251E+02  0.55076E+02 101426  0.00000E+00      0.000
    4832.0000  0.77480E-01  0.25195E-02  0.57022E-02  0.00000E+00  0.00000E+00  0.11319E+04  0.20725E+03  0.13488E+02  0.00000E+00 -0.69604E-04 -0.30587E+04  0.00000E+00  0.10024E+03  0.00000E+00  0.19335E+02  0.75616E+02  0.40251E+02  0.55082E+02 101447  0.00000E+00      0.000
    4833.0000  0.77480E-01  0.25195E-02  0.56956E-02  0.00000E+00  0.00000E+00  0.11320E+04  0.20725E+03  0.13494E+02  0.00000E+00 -0.69604E-04 -0.30618E+04  0.00000E+00  0.10024E+03  0.00000E+00  0.19335E+02  0.75610E+02  0.40251E+02  0.55087E+02 101468  0.00000E+00      0.000
    4834.0000  0.36803E+00  0.11967E-01  0.56862E-02  0.00000E+00  0.00000E+00  0.11323E+04  0.20726E+03  0.13500E+02  0.00000E+00 -0.69604E-04 -0.30638E+04  0.00000E+00  0.10024E+03  0.00000E+00  0.19335E+02  0.75604E+02  0.40251E+02  0.55093E+02 101489  0.00000E+00      0.000
    4835.0000  0.81355E+00  0.26455E-01  0.56723E-02  0.00000E+00  0.00000E+00  0.11330E+04  0.20729E+03  0.13505E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10024E+03  0.00000E+00  0.19335E+02  0.75599E+02  0.40251E+02  0.55099E+02 101510  0.00000E+00      0.000
    4836.0000  0.11041E+01  0.35903E-01  0.56579E-02  0.00000E+00  0.00000E+00  0.11340E+04  0.20732E+03  0.13511E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10023E+03  0.00000E+00  0.19335E+02  0.75593E+02  0.40251E+02  0.55104E+02 101531  0.00000E+00      0.000
    4837.0000  0.12978E+01  0.42201E-01  0.56434E-02  0.00000E+00  0.00000E+00  0.11352E+04  0.20736E+03  0.13517E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10023E+03  0.00000E+00  0.19335E+02  0.75587E+02  0.40251E+02  0.55110E+02 101552  0.00000E+00      0.000
    4838.0000  0.14237E+01  0.46295E-01  0.56315E-02  0.00000E+00  0.00000E+00  0.11366E+04  0.20741E+03  0.13522E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10023E+03  0.00000E+00  0.19335E+02  0.75582E+02  0.40251E+02  0.55116E+02 101573  0.00000E+00      0.000
    4839.0000  0.15012E+01  0.48815E-01  0.56220E-02  0.00000E+00  0.00000E+00  0.11381E+04  0.20745E+03  0.13528E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10023E+03  0.00000E+00  0.19335E+02  0.75576E+02  0.40251E+02  0.55121E+02 101594  0.00000E+00      0.000
    4840.0000  0.14818E+01  0.48185E-01  0.56106E-02  0.00000E+00  0.00000E+00  0.11396E+04  0.20750E+03  0.13533E+02  0.00000E+00 -0.69604E-04 -0.30634E+04  0.00000E+00  0.10023E+03  0.00000E+00  0.19335E+02  0.75570E+02  0.40251E+02  0.55127E+02 101615  0.00000E+00      0.000
    4841.0000  0.13075E+01  0.42516E-01  0.55974E-02  0.00000E+00  0.00000E+00  0.11410E+04  0.20755E+03  0.13539E+02  0.00000E+00 -0.69604E-04 -0.30622E+04  0.00000E+00  0.10023E+03  0.00000E+00  0.19335E+02  0.75565E+02  0.40251E+02  0.55133E+02 101636  0.00000E+00      0.000
    4842.0000  0.11041E+01  0.35903E-01  0.55874E-02  0.00000E+00  0.00000E+00  0.11421E+04  0.20758E+03  0.13545E+02  0.00000E+00 -0.69604E-04 -0.30625E+04  0.00000E+00  0.10023E+03  0.00000E+00  0.19335E+02  0.75559E+02  0.40251E+02  0.55138E+02 101657  0.00000E+00      0.000
    4843.0000  0.91040E+00  0.29604E-01  0.55792E-02  0.00000E+00  0.00000E+00  0.11431E+04  0.20762E+03  0.13550E+02  0.00000E+00 -0.69604E-04 -0.30637E+04  0.00000E+00  0.10022E+03  0.00000E+00  0.19335E+02  0.75554E+02  0.40251E+02  0.55144E+02 101678  0.00000E+00      0.000
    4844.0000  0.63921E+00  0.20786E-01  0.55687E-02  0.00000E+00  0.00000E+00  0.11438E+04  0.20764E+03  0.13556E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10022E+03  0.00000E+00  0.19335E+02  0.75548E+02  0.40251E+02  0.55149E+02 101699  0.00000E+00      0.000
    4845.0000  0.36803E+00  0.11967E-01  0.55572E-02  0.00000E+00  0.00000E+00  0.11442E+04  0.20765E+03  0.13561E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10022E+03  0.00000E+00  0.19335E+02  0.75542E+02  0.40251E+02  0.55155E+02 101720  0.00000E+00      0.000
    4846.0000  0.27118E+00  0.88182E-02  0.55455E-02  0.00000E+00  0.00000E+00  0.11445E+04  0.20766E+03  0.13567E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10022E+03  0.00000E+00  0.19335E+02  0.75537E+02  0.40251E+02  0.55160E+02 101741  0.00000E+00      0.000
    4847.0000  0.27118E+00  0.88182E-02  0.55337E-02  0.00000E+00  0.00000E+00  0.11448E+04  0.20767E+03  0.13572E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10022E+03  0.00000E+00  0.19335E+02  0.75531E+02  0.40251E+02  0.55166E+02 101762  0.00000E+00      0.000
    4848.0000  0.25181E+00  0.81883E-02  0.55216E-02  0.00000E+00  0.00000E+00  0.11451E+04  0.20768E+03  0.13578E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10022E+03  0.00000E+00  0.19335E+02  0.75526E+02  0.40251E+02  0.55172E+02 101783  0.00000E+00      0.000
    4849.0000  0.22276E+00  0.72435E-02  0.55095E-02  0.00000E+00  0.00000E+00  0.11453E+04  0.20769E+03  0.13583E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10021E+03  0.00000E+00  0.19335E+02  0.75520E+02  0.40251E+02  0.55177E+02 101804  0.00000E+00      0.000
    4850.0000  0.19370E+00  0.62987E-02  0.54971E-02  0.00000E+00  0.00000E+00  0.11455E+04  0.20769E+03  0.13589E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10021E+03  0.00000E+00  0.19335E+02  0.75515E+02  0.40251E+02  0.55182E+02 101825  0.00000E+00      0.000
    4851.0000  0.17433E+00  0.56688E-02  0.54846E-02  0.00000E+00  0.00000E+00  0.11457E+04  0.20770E+03  0.13594E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10021E+03  0.00000E+00  0.19335E+02  0.75509E+02  0.40251E+02  0.55188E+02 101846  0.00000E+00      0.000
    4852.0000  0.12591E+00  0.40941E-02  0.54720E-02  0.00000E+00  0.00000E+00  0.11458E+04  0.20770E+03  0.13600E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10021E+03  0.00000E+00  0.19335E+02  0.75504E+02  0.40251E+02  0.55193E+02 101867  0.00000E+00      0.000
    4853.0000  0.96851E-01  0.31493E-02  0.54593E-02  0.00000E+00  0.00000E+00  0.11459E+04  0.20771E+03  0.13605E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10021E+03  0.00000E+00  0.19335E+02  0.75498E+02  0.40251E+02  0.55199E+02 101888  0.00000E+00      0.000
    4854.0000  0.96851E-01  0.31493E-02  0.54465E-02  0.00000E+00  0.00000E+00  0.11460E+04  0.20771E+03  0.13611E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10021E+03  0.00000E+00  0.19335E+02  0.75493E+02  0.40251E+02  0.55204E+02 101909  0.00000E+00      0.000
    4855.0000  0.12591E+00  0.40941E-02  0.54335E-02  0.00000E+00  0.00000E+00  0.11461E+04  0.20772E+03  0.13616E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10021E+03  0.00000E+00  0.19335E+02  0.75487E+02  0.40251E+02  0.55210E+02 101930  0.00000E+00      0.000
    4856.0000  0.15496E+00  0.50390E-02  0.54205E-02  0.00000E+00  0.00000E+00  0.11463E+04  0.20772E+03  0.13622E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10020E+03  0.00000E+00  0.19335E+02  0.75482E+02  0.40251E+02  0.55215E+02 101951  0.00000E+00      0.000
    4857.0000  0.20339E+00  0.66136E-02  0.54074E-02  0.00000E+00  0.00000E+00  0.11465E+04  0.20773E+03  0.13627E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10020E+03  0.00000E+00  0.19335E+02  0.75477E+02  0.40251E+02  0.55221E+02 101972  0.00000E+00      0.000
    4858.0000  0.52300E+00  0.17006E-01  0.53941E-02  0.00000E+00  0.00000E+00  0.11469E+04  0.20774E+03  0.13633E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10020E+03  0.00000E+00  0.19335E+02  0.75471E+02  0.40251E+02  0.55226E+02 101993  0.00000E+00      0.000
    4859.0000  0.91040E+00  0.29604E-01  0.53807E-02  0.00000E+00  0.00000E+00  0.11477E+04  0.20777E+03  0.13638E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10020E+03  0.00000E+00  0.19335E+02  0.75466E+02  0.40251E+02  0.55231E+02 102014  0.00000E+00      0.000
    4860.0000  0.11525E+01  0.37477E-01  0.53673E-02  0.00000E+00  0.00000E+00  0.11488E+04  0.20780E+03  0.13643E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10020E+03  0.00000E+00  0.19335E+02  0.75460E+02  0.40251E+02  0.55237E+02 102035  0.00000E+00      0.000
    4861.0000  0.13753E+01  0.44721E-01  0.53538E-02  0.00000E+00  0.00000E+00  0.11501E+04  0.20785E+03  0.13649E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10020E+03  0.00000E+00  0.19335E+02  0.75455E+02  0.40251E+02  0.55242E+02 102056  0.00000E+00      0.000
    4862.0000  0.15206E+01  0.49445E-01  0.53402E-02  0.00000E+00  0.00000E+00  0.11516E+04  0.20789E+03  0.13654E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10020E+03  0.00000E+00  0.19335E+02  0.75450E+02  0.40251E+02  0.55248E+02 102077  0.00000E+00      0.000
    4863.0000  0.10557E+01  0.34328E-01  0.53266E-02  0.00000E+00  0.00000E+00  0.11528E+04  0.20793E+03  0.13659E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10019E+03  0.00000E+00  0.19335E+02  0.75444E+02  0.40251E+02  0.55253E+02 102098  0.00000E+00      0.000
    4864.0000  0.46488E+00  0.15117E-01  0.53129E-02  0.00000E+00  0.00000E+00  0.11534E+04  0.20795E+03  0.13665E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10019E+03  0.00000E+00  0.19335E+02  0.75439E+02  0.40251E+02  0.55258E+02 102119  0.00000E+00      0.000
    4865.0000  0.36803E+00  0.11967E-01  0.52991E-02  0.00000E+00  0.00000E+00  0.11538E+04  0.20796E+03  0.13670E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10019E+03  0.00000E+00  0.19335E+02  0.75434E+02  0.40251E+02  0.55264E+02 102140  0.00000E+00      0.000
    4866.0000  0.34866E+00  0.11338E-01  0.52832E-02  0.00000E+00  0.00000E+00  0.11541E+04  0.20798E+03  0.13675E+02  0.00000E+00 -0.69604E-04 -0.30631E+04  0.00000E+00  0.10019E+03  0.00000E+00  0.19335E+02  0.75428E+02  0.40251E+02  0.55269E+02 102161  0.00000E+00      0.000
    4867.0000  0.34866E+00  0.11338E-01  0.52678E-02  0.00000E+00  0.00000E+00  0.11545E+04  0.20799E+03  0.13681E+02  0.00000E+00 -0.69604E-04 -0.30624E+04  0.00000E+00  0.10019E+03  0.00000E+00  0.19335E+02  0.75423E+02  0.40251E+02  0.55274E+02 102182  0.00000E+00      0.000
    4868.0000  0.30024E+00  0.97630E-02  0.52554E-02  0.00000E+00  0.00000E+00  0.11548E+04  0.20800E+03  0.13686E+02  0.00000E+00 -0.69604E-04 -0.30631E+04  0.00000E+00  0.10019E+03  0.00000E+00  0.19335E+02  0.75418E+02  0.40251E+02  0.55279E+02 102203  0.00000E+00      0.000
    4869.0000  0.17433E+00  0.56688E-02  0.52434E-02  0.00000E+00  0.00000E+00  0.11550E+04  0.20800E+03  0.13691E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10019E+03  0.00000E+00  0.19335E+02  0.75412E+02  0.40251E+02  0.55285E+02 102224  0.00000E+00      0.000
    4870.0000  0.14528E+00  0.47240E-02  0.52294E-02  0.00000E+00  0.00000E+00  0.11552E+04  0.20801E+03  0.13696E+02  0.00000E+00 -0.69604E-04 -0.30640E+04  0.00000E+00  0.10019E+03  0.00000E+00  0.19335E+02  0.75407E+02  0.40251E+02  0.55290E+02 102245  0.00000E+00      0.000
