  theta         h        log h        C             K        log K          S          Kv
 
  0.5000  -0.925E-02 -0.2034E+01  0.6388E-02  0.6400E+00 -0.1938E+00    0.9999  0.1585E-21
  0.5000  -0.114E-01 -0.1941E+01  0.6771E-02  0.6210E+00 -0.2069E+00    0.9998  0.3920E-21
  0.4999  -0.142E-01 -0.1849E+01  0.7175E-02  0.6010E+00 -0.2211E+00    0.9998  0.9699E-21
  0.4999  -0.175E-01 -0.1756E+01  0.7604E-02  0.5803E+00 -0.2363E+00    0.9997  0.2399E-20
  0.4999  -0.217E-01 -0.1663E+01  0.8057E-02  0.5587E+00 -0.2528E+00    0.9996  0.5929E-20
  0.4998  -0.269E-01 -0.1571E+01  0.8535E-02  0.5363E+00 -0.2706E+00    0.9995  0.1465E-19
  0.4998  -0.333E-01 -0.1478E+01  0.9040E-02  0.5130E+00 -0.2899E+00    0.9994  0.3620E-19
  0.4997  -0.412E-01 -0.1385E+01  0.9573E-02  0.4889E+00 -0.3108E+00    0.9992  0.8939E-19
  0.4996  -0.510E-01 -0.1292E+01  0.1013E-01  0.4640E+00 -0.3334E+00    0.9990  0.2207E-18
  0.4995  -0.631E-01 -0.1200E+01  0.1072E-01  0.4384E+00 -0.3581E+00    0.9986  0.5443E-18
  0.4993  -0.781E-01 -0.1107E+01  0.1134E-01  0.4121E+00 -0.3850E+00    0.9982  0.1341E-17
  0.4991  -0.967E-01 -0.1014E+01  0.1198E-01  0.3851E+00 -0.4145E+00    0.9977  0.3300E-17
  0.4988  -0.120E+00 -0.9217E+00  0.1265E-01  0.3575E+00 -0.4467E+00    0.9969  0.8109E-17
  0.4984  -0.148E+00 -0.8290E+00  0.1334E-01  0.3296E+00 -0.4820E+00    0.9960  0.1988E-16
  0.4980  -0.184E+00 -0.7364E+00  0.1404E-01  0.3013E+00 -0.5210E+00    0.9947  0.4861E-16
  0.4973  -0.227E+00 -0.6437E+00  0.1475E-01  0.2730E+00 -0.5639E+00    0.9931  0.1184E-15
  0.4965  -0.281E+00 -0.5510E+00  0.1545E-01  0.2447E+00 -0.6114E+00    0.9910  0.2872E-15
  0.4955  -0.348E+00 -0.4583E+00  0.1612E-01  0.2167E+00 -0.6641E+00    0.9883  0.6923E-15
  0.4941  -0.431E+00 -0.3656E+00  0.1675E-01  0.1894E+00 -0.7227E+00    0.9848  0.1656E-14
  0.4923  -0.533E+00 -0.2729E+00  0.1731E-01  0.1629E+00 -0.7880E+00    0.9804  0.3923E-14
  0.4901  -0.660E+00 -0.1802E+00  0.1775E-01  0.1378E+00 -0.8608E+00    0.9746  0.9179E-14
  0.4873  -0.817E+00 -0.8755E-01  0.1804E-01  0.1142E+00 -0.9422E+00    0.9674  0.2114E-13
  0.4838  -0.101E+01  0.5141E-02  0.1814E-01  0.9266E-01 -0.1033E+01    0.9584  0.4779E-13
  0.4794  -0.125E+01  0.9783E-01  0.1799E-01  0.7336E-01 -0.1135E+01    0.9473  0.1055E-12
  0.4741  -0.155E+01  0.1905E+00  0.1758E-01  0.5657E-01 -0.1247E+01    0.9337  0.2266E-12
  0.4678  -0.192E+01  0.2832E+00  0.1687E-01  0.4240E-01 -0.1373E+01    0.9174  0.4712E-12
  0.4603  -0.238E+01  0.3759E+00  0.1587E-01  0.3086E-01 -0.1511E+01    0.8982  0.9442E-12
  0.4517  -0.294E+01  0.4686E+00  0.1461E-01  0.2178E-01 -0.1662E+01    0.8761  0.1816E-11
  0.4420  -0.364E+01  0.5613E+00  0.1316E-01  0.1492E-01 -0.1826E+01    0.8513  0.3343E-11
  0.4313  -0.451E+01  0.6540E+00  0.1159E-01  0.9927E-02 -0.2003E+01    0.8238  0.5876E-11
  0.4197  -0.558E+01  0.7466E+00  0.9990E-02  0.6428E-02 -0.2192E+01    0.7943  0.9856E-11
  0.4075  -0.691E+01  0.8393E+00  0.8439E-02  0.4060E-02 -0.2391E+01    0.7630  0.1579E-10
  0.3949  -0.855E+01  0.9320E+00  0.7001E-02  0.2509E-02 -0.2600E+01    0.7307  0.2419E-10
  0.3821  -0.106E+02  0.1025E+01  0.5716E-02  0.1522E-02 -0.2818E+01    0.6977  0.3554E-10
  0.3691  -0.131E+02  0.1117E+01  0.4603E-02  0.9082E-03 -0.3042E+01    0.6647  0.5023E-10
  0.3564  -0.162E+02  0.1210E+01  0.3665E-02  0.5350E-03 -0.3272E+01    0.6319  0.6855E-10
  0.3438  -0.201E+02  0.1303E+01  0.2891E-02  0.3119E-03 -0.3506E+01    0.5997  0.9062E-10
  0.3316  -0.249E+02  0.1395E+01  0.2263E-02  0.1802E-03 -0.3744E+01    0.5684  0.1164E-09
  0.3198  -0.308E+02  0.1488E+01  0.1761E-02  0.1035E-03 -0.3985E+01    0.5382  0.1459E-09
  0.3085  -0.381E+02  0.1581E+01  0.1364E-02  0.5907E-04 -0.4229E+01    0.5092  0.1788E-09
  0.2976  -0.472E+02  0.1674E+01  0.1053E-02  0.3359E-04 -0.4474E+01    0.4814  0.2148E-09
  0.2873  -0.584E+02  0.1766E+01  0.8100E-03  0.1904E-04 -0.4720E+01    0.4549  0.2537E-09
  0.2775  -0.723E+02  0.1859E+01  0.6218E-03  0.1076E-04 -0.4968E+01    0.4297  0.2949E-09
  0.2681  -0.895E+02  0.1952E+01  0.4765E-03  0.6073E-05 -0.5217E+01    0.4057  0.3382E-09
  0.2593  -0.111E+03  0.2044E+01  0.3647E-03  0.3422E-05 -0.5466E+01    0.3830  0.3832E-09
  0.2509  -0.137E+03  0.2137E+01  0.2789E-03  0.1926E-05 -0.5715E+01    0.3616  0.4296E-09
  0.2429  -0.170E+03  0.2230E+01  0.2130E-03  0.1083E-05 -0.5965E+01    0.3412  0.4769E-09
  0.2354  -0.210E+03  0.2322E+01  0.1627E-03  0.6085E-06 -0.6216E+01    0.3220  0.5249E-09
  0.2283  -0.260E+03  0.2415E+01  0.1241E-03  0.3418E-06 -0.6466E+01    0.3038  0.5732E-09
  0.2216  -0.322E+03  0.2508E+01  0.9470E-04  0.1919E-06 -0.6717E+01    0.2867  0.6216E-09
  0.2153  -0.398E+03  0.2600E+01  0.7223E-04  0.1077E-06 -0.6968E+01    0.2705  0.6699E-09
  0.2094  -0.493E+03  0.2693E+01  0.5508E-04  0.6044E-07 -0.7219E+01    0.2552  0.7179E-09
  0.2037  -0.611E+03  0.2786E+01  0.4199E-04  0.3391E-07 -0.7470E+01    0.2407  0.7652E-09
  0.1984  -0.756E+03  0.2878E+01  0.3201E-04  0.1902E-07 -0.7721E+01    0.2271  0.8119E-09
  0.1934  -0.936E+03  0.2971E+01  0.2440E-04  0.1067E-07 -0.7972E+01    0.2143  0.8577E-09
  0.1887  -0.116E+04  0.3064E+01  0.1860E-04  0.5984E-08 -0.8223E+01    0.2021  0.9025E-09
