 ******* Program HYDRUS
 ******* 
 infiltration of water to soil                                           
 Date:  27. 4.    Time:  20:41:50
 Units: L = cm   , T = hours, M = mmol 



                               Node( 10)                      Node( 15)                      Node( 21)                      Node( 26)                      Node( 30)                      Node( 33)

         time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
       5609.0000      -41.33  0.4029  0.178E-01         -0.66  0.4901  0.711E-03         31.95  0.5029 -0.138E-04         59.92  0.5029 -0.622E-05         91.95  0.5029 -0.143E-04        121.61  0.5029  0.000E+00
       5610.0000      -41.68  0.4022  0.175E-01         -0.67  0.4899  0.740E-03         31.94  0.5029 -0.138E-04         59.90  0.5029 -0.477E-05         91.94  0.5029 -0.143E-04        121.60  0.5029  0.000E+00
       5611.0000      -42.02  0.4015  0.173E-01         -0.69  0.4897  0.767E-03         31.93  0.5029 -0.138E-04         59.89  0.5029 -0.622E-05         91.93  0.5029 -0.143E-04        121.59  0.5029  0.000E+00
       5612.0000      -42.36  0.4008  0.171E-01         -0.70  0.4894  0.793E-03         31.91  0.5029 -0.138E-04         59.88  0.5029 -0.477E-05         91.91  0.5029 -0.143E-04        121.58  0.5029  0.000E+00
       5613.0000      -42.70  0.4001  0.170E-01         -0.71  0.4892  0.816E-03         31.90  0.5029 -0.127E-04         59.87  0.5029 -0.477E-05         91.90  0.5029 -0.143E-04        121.56  0.5029  0.000E+00
       5614.0000      -43.03  0.3994  0.168E-01         -0.72  0.4890  0.839E-03         31.89  0.5029 -0.138E-04         59.85  0.5029 -0.477E-05         91.89  0.5029 -0.143E-04        121.55  0.5029  0.000E+00
       5615.0000      -43.37  0.3988  0.167E-01         -0.74  0.4887  0.859E-03         31.87  0.5029 -0.138E-04         59.84  0.5029 -0.477E-05         91.87  0.5029 -0.143E-04        121.54  0.5029  0.000E+00
       5616.0000      -43.69  0.3981  0.165E-01         -0.75  0.4885  0.879E-03         31.86  0.5029 -0.138E-04         59.83  0.5029 -0.477E-05         91.86  0.5029 -0.143E-04        121.52  0.5029  0.000E+00
       5617.0000      -44.02  0.3975  0.163E-01         -0.77  0.4882  0.897E-03         31.85  0.5029 -0.138E-04         59.81  0.5029 -0.622E-05         91.85  0.5029 -0.143E-04        121.51  0.5029  0.000E+00
       5618.0000      -44.34  0.3968  0.162E-01         -0.78  0.4880  0.914E-03         31.83  0.5029 -0.138E-04         59.80  0.5029 -0.477E-05         91.83  0.5029 -0.143E-04        121.50  0.5029  0.000E+00
       5619.0000      -44.65  0.3962  0.160E-01         -0.80  0.4877  0.930E-03         31.82  0.5029 -0.138E-04         59.78  0.5029 -0.622E-05         91.82  0.5029 -0.143E-04        121.48  0.5029  0.000E+00
       5620.0000      -44.96  0.3956  0.158E-01         -0.81  0.4874  0.945E-03         31.80  0.5029 -0.127E-04         59.77  0.5029 -0.622E-05         91.80  0.5029 -0.143E-04        121.47  0.5029  0.000E+00
       5621.0000      -45.28  0.3949  0.156E-01         -0.83  0.4872  0.961E-03         31.79  0.5029 -0.127E-04         59.75  0.5029 -0.477E-05         91.79  0.5029 -0.143E-04        121.45  0.5029  0.000E+00
       5622.0000      -45.59  0.3943  0.155E-01         -0.84  0.4869  0.979E-03         31.77  0.5029 -0.138E-04         59.74  0.5029 -0.622E-05         91.77  0.5029 -0.143E-04        121.43  0.5029  0.000E+00
       5623.0000      -45.90  0.3937  0.153E-01         -0.86  0.4866  0.996E-03         31.76  0.5029 -0.138E-04         59.72  0.5029 -0.622E-05         91.76  0.5029 -0.143E-04        121.42  0.5029  0.000E+00
       5624.0000      -46.20  0.3931  0.152E-01         -0.87  0.4863  0.101E-02         31.74  0.5029 -0.127E-04         59.71  0.5029 -0.477E-05         91.74  0.5029 -0.143E-04        121.40  0.5029  0.000E+00
       5625.0000      -46.50  0.3925  0.150E-01         -0.89  0.4860  0.103E-02         31.72  0.5029 -0.138E-04         59.69  0.5029 -0.622E-05         91.72  0.5029 -0.143E-04        121.39  0.5029  0.000E+00
       5626.0000      -46.80  0.3919  0.149E-01         -0.90  0.4857  0.104E-02         31.71  0.5029 -0.138E-04         59.67  0.5029 -0.477E-05         91.71  0.5029 -0.143E-04        121.37  0.5029  0.000E+00
       5627.0000      -47.10  0.3913  0.147E-01         -0.92  0.4854  0.106E-02         31.69  0.5029 -0.127E-04         59.66  0.5029 -0.477E-05         91.69  0.5029 -0.143E-04        121.35  0.5029  0.000E+00
       5628.0000      -47.43  0.3907  0.146E-01         -0.94  0.4851  0.107E-02         31.67  0.5029 -0.127E-04         59.64  0.5029 -0.622E-05         91.67  0.5029 -0.143E-04        121.34  0.5029  0.000E+00
       5629.0000      -47.74  0.3902  0.145E-01         -0.96  0.4848  0.108E-02         31.66  0.5029 -0.138E-04         59.62  0.5029 -0.622E-05         91.66  0.5029 -0.143E-04        121.32  0.5029  0.000E+00
       5630.0000      -48.04  0.3897  0.144E-01         -0.97  0.4845  0.109E-02         31.64  0.5029 -0.127E-04         59.61  0.5029 -0.477E-05         91.64  0.5029 -0.143E-04        121.30  0.5029  0.000E+00
       5631.0000      -48.34  0.3891  0.143E-01         -0.99  0.4842  0.110E-02         31.62  0.5029 -0.127E-04         59.59  0.5029 -0.477E-05         91.62  0.5029 -0.143E-04        121.29  0.5029  0.000E+00
       5632.0000      -48.64  0.3886  0.142E-01         -1.01  0.4839  0.111E-02         31.61  0.5029 -0.127E-04         59.57  0.5029 -0.622E-05         91.61  0.5029 -0.143E-04        121.27  0.5029  0.000E+00
       5633.0000      -48.93  0.3881  0.141E-01         -1.02  0.4836  0.112E-02         31.59  0.5029 -0.127E-04         59.55  0.5029 -0.622E-05         91.59  0.5029 -0.143E-04        121.25  0.5029  0.000E+00
       5634.0000      -49.22  0.3876  0.140E-01         -1.04  0.4832  0.113E-02         31.57  0.5029 -0.138E-04         59.53  0.5029 -0.477E-05         91.57  0.5029 -0.143E-04        121.23  0.5029  0.000E+00
       5635.0000      -49.51  0.3871  0.139E-01         -1.06  0.4829  0.114E-02         31.55  0.5029 -0.138E-04         59.52  0.5029 -0.622E-05         91.55  0.5029 -0.143E-04        121.21  0.5029  0.000E+00
       5636.0000      -49.10  0.3878 -0.721E-02         -1.08  0.4826  0.115E-02         31.53  0.5029 -0.138E-04         59.50  0.5029 -0.622E-05         91.53  0.5029 -0.143E-04        121.20  0.5029  0.000E+00
       5637.0000      -30.29  0.4273 -0.245E+00         -1.10  0.4822  0.116E-02         31.52  0.5029 -0.127E-04         59.48  0.5029 -0.622E-05         91.52  0.5029 -0.143E-04        121.18  0.5029  0.000E+00
       5638.0000      -22.54  0.4470 -0.234E+00         -1.12  0.4819  0.116E-02         31.50  0.5029 -0.127E-04         59.46  0.5029 -0.477E-05         91.50  0.5029 -0.143E-04        121.16  0.5029  0.000E+00
       5639.0000      -20.67  0.4519 -0.192E+00         -1.13  0.4816  0.112E-02         31.48  0.5029 -0.138E-04         59.44  0.5029 -0.477E-05         91.48  0.5029 -0.143E-04        121.14  0.5029  0.000E+00
       5640.0000      -19.91  0.4540 -0.161E+00         -1.15  0.4813  0.104E-02         31.46  0.5029 -0.127E-04         59.43  0.5029 -0.622E-05         91.46  0.5029 -0.143E-04        121.12  0.5029  0.000E+00
       5641.0000      -19.33  0.4556 -0.142E+00         -1.17  0.4810  0.906E-03         31.45  0.5029 -0.138E-04         59.41  0.5029 -0.622E-05         91.45  0.5029 -0.143E-04        121.11  0.5029  0.000E+00
       5642.0000      -19.09  0.4562 -0.116E+00         -1.18  0.4808  0.746E-03         31.43  0.5029 -0.127E-04         59.40  0.5029 -0.622E-05         91.43  0.5029 -0.143E-04        121.10  0.5029  0.000E+00
       5643.0000      -18.89  0.4568 -0.100E+00         -1.19  0.4806  0.566E-03         31.42  0.5029 -0.138E-04         59.39  0.5029 -0.477E-05         91.42  0.5029 -0.143E-04        121.09  0.5029  0.000E+00
       5644.0000      -18.72  0.4572 -0.841E-01         -1.20  0.4804  0.366E-03         31.42  0.5029 -0.138E-04         59.38  0.5029 -0.622E-05         91.42  0.5029 -0.143E-04        121.08  0.5029  0.000E+00
       5645.0000      -18.79  0.4571 -0.669E-01         -1.20  0.4804  0.143E-03         31.41  0.5029 -0.138E-04         59.38  0.5029 -0.477E-05         91.41  0.5029 -0.143E-04        121.07  0.5029  0.000E+00
       5646.0000      -18.98  0.4565 -0.519E-01         -1.20  0.4804 -0.106E-03         31.41  0.5029 -0.138E-04         59.38  0.5029 -0.622E-05         91.41  0.5029 -0.143E-04        121.07  0.5029  0.000E+00
       5647.0000      -19.24  0.4558 -0.390E-01         -1.20  0.4804 -0.383E-03         31.41  0.5029 -0.138E-04         59.38  0.5029 -0.477E-05         91.41  0.5029 -0.143E-04        121.08  0.5029  0.000E+00
       5648.0000      -19.58  0.4549 -0.270E-01         -1.19  0.4806 -0.680E-03         31.42  0.5029 -0.127E-04         59.39  0.5029 -0.622E-05         91.42  0.5029 -0.143E-04        121.09  0.5029  0.000E+00
       5649.0000      -20.01  0.4537 -0.153E-01         -1.18  0.4808 -0.988E-03         31.44  0.5029 -0.127E-04         59.40  0.5029 -0.477E-05         91.44  0.5029 -0.143E-04        121.10  0.5029  0.000E+00
       5650.0000      -20.56  0.4522 -0.441E-02         -1.16  0.4811 -0.130E-02         31.45  0.5029 -0.127E-04         59.42  0.5029 -0.622E-05         91.45  0.5029 -0.143E-04        121.12  0.5029  0.000E+00
       5651.0000      -21.17  0.4506  0.451E-02         -1.14  0.4815 -0.159E-02         31.48  0.5029 -0.138E-04         59.44  0.5029 -0.477E-05         91.48  0.5029 -0.143E-04        121.14  0.5029  0.000E+00
       5652.0000      -21.76  0.4490  0.112E-01         -1.11  0.4820 -0.185E-02         31.50  0.5029 -0.138E-04         59.47  0.5029 -0.622E-05         91.50  0.5029 -0.143E-04        121.17  0.5029  0.000E+00
       5653.0000      -22.34  0.4475  0.163E-01         -1.08  0.4826 -0.206E-02         31.53  0.5029 -0.138E-04         59.50  0.5029 -0.622E-05         91.53  0.5029 -0.143E-04        121.20  0.5029  0.000E+00
       5654.0000      -22.89  0.4461  0.200E-01         -1.04  0.4832 -0.221E-02         31.57  0.5029 -0.127E-04         59.53  0.5029 -0.477E-05         91.57  0.5029 -0.143E-04        121.23  0.5029  0.000E+00
       5655.0000      -23.41  0.4447  0.226E-01         -1.01  0.4838 -0.231E-02         31.60  0.5029 -0.127E-04         59.57  0.5029 -0.622E-05         91.60  0.5029 -0.143E-04        121.27  0.5029  0.000E+00
       5656.0000      -23.90  0.4434  0.243E-01         -0.97  0.4845 -0.238E-02         31.64  0.5029 -0.127E-04         59.61  0.5029 -0.477E-05         91.64  0.5029 -0.143E-04        121.30  0.5029  0.000E+00
       5657.0000      -24.37  0.4421  0.253E-01         -0.93  0.4852 -0.239E-02         31.68  0.5029 -0.138E-04         59.64  0.5029 -0.622E-05         91.68  0.5029 -0.143E-04        121.34  0.5029  0.000E+00
       5658.0000      -24.83  0.4409  0.262E-01         -0.90  0.4859 -0.236E-02         31.71  0.5029 -0.127E-04         59.68  0.5029 -0.477E-05         91.72  0.5029 -0.143E-04        121.38  0.5029  0.000E+00
       5659.0000      -25.30  0.4397  0.270E-01         -0.86  0.4865 -0.228E-02         31.75  0.5029 -0.138E-04         59.72  0.5029 -0.622E-05         91.75  0.5029 -0.143E-04        121.41  0.5029  0.000E+00
       5660.0000      -25.75  0.4386  0.275E-01         -0.83  0.4871 -0.217E-02         31.79  0.5029 -0.127E-04         59.75  0.5029 -0.622E-05         91.79  0.5029 -0.143E-04        121.45  0.5029  0.000E+00
       5661.0000      -26.20  0.4375  0.278E-01         -0.79  0.4877 -0.205E-02         31.82  0.5029 -0.127E-04         59.78  0.5029 -0.477E-05         91.82  0.5029 -0.143E-04        121.48  0.5029  0.000E+00
       5662.0000      -26.65  0.4364  0.280E-01         -0.76  0.4883 -0.192E-02         31.85  0.5029 -0.138E-04         59.82  0.5029 -0.477E-05         91.85  0.5029 -0.143E-04        121.51  0.5029  0.000E+00
       5663.0000      -27.09  0.4352  0.281E-01         -0.73  0.4888 -0.177E-02         31.88  0.5029 -0.138E-04         59.84  0.5029 -0.622E-05         91.88  0.5029 -0.143E-04        121.54  0.5029  0.000E+00
       5664.0000      -27.53  0.4341  0.280E-01         -0.71  0.4893 -0.161E-02         31.91  0.5029 -0.138E-04         59.87  0.5029 -0.622E-05         91.91  0.5029 -0.143E-04        121.57  0.5029  0.000E+00
       5665.0000      -27.96  0.4331  0.278E-01         -0.68  0.4897 -0.145E-02         31.93  0.5029 -0.138E-04         59.90  0.5029 -0.477E-05         91.93  0.5029 -0.143E-04        121.59  0.5029  0.000E+00
       5666.0000      -28.38  0.4320  0.273E-01         -0.66  0.4901 -0.130E-02         31.95  0.5029 -0.127E-04         59.92  0.5029 -0.622E-05         91.95  0.5029 -0.143E-04        121.62  0.5029  0.000E+00
       5667.0000      -28.79  0.4310  0.268E-01         -0.64  0.4905 -0.116E-02         31.97  0.5029 -0.138E-04         59.94  0.5029 -0.622E-05         91.97  0.5029 -0.143E-04        121.63  0.5029  0.000E+00
       5668.0000      -29.19  0.4300  0.262E-01         -0.62  0.4908 -0.102E-02         31.99  0.5029 -0.127E-04         59.95  0.5029 -0.622E-05         91.99  0.5029 -0.143E-04        121.65  0.5029  0.000E+00
       5669.0000      -29.58  0.4290  0.256E-01         -0.61  0.4910 -0.893E-03         32.00  0.5029 -0.152E-04         59.97  0.5029 -0.477E-05         92.00  0.5029 -0.143E-04        121.67  0.5029  0.000E+00
       5670.0000      -29.95  0.4281  0.251E-01         -0.59  0.4913 -0.775E-03         32.02  0.5029 -0.152E-04         59.98  0.5029 -0.477E-05         92.02  0.5029 -0.143E-04        121.68  0.5029  0.000E+00
       5671.0000      -30.33  0.4271  0.244E-01         -0.58  0.4915 -0.666E-03         32.03  0.5029 -0.138E-04         59.99  0.5029 -0.622E-05         92.03  0.5029 -0.143E-04        121.69  0.5029  0.000E+00
       5672.0000      -30.70  0.4262  0.239E-01         -0.57  0.4916 -0.566E-03         32.04  0.5029 -0.138E-04         60.00  0.5029 -0.622E-05         92.04  0.5029 -0.143E-04        121.70  0.5029  0.000E+00
       5673.0000      -31.09  0.4253  0.235E-01         -0.57  0.4918 -0.476E-03         32.05  0.5029 -0.138E-04         60.01  0.5029 -0.622E-05         92.05  0.5029 -0.143E-04        121.71  0.5029  0.000E+00
       5674.0000      -31.49  0.4244  0.233E-01         -0.56  0.4919 -0.393E-03         32.05  0.5029 -0.138E-04         60.02  0.5029 -0.622E-05         92.05  0.5029 -0.143E-04        121.72  0.5029  0.000E+00
       5675.0000      -31.88  0.4235  0.231E-01         -0.55  0.4920 -0.319E-03         32.06  0.5029 -0.152E-04         60.02  0.5029 -0.622E-05         92.06  0.5029 -0.143E-04        121.72  0.5029  0.000E+00
       5676.0000      -32.27  0.4226  0.229E-01         -0.55  0.4921 -0.251E-03         32.06  0.5029 -0.152E-04         60.03  0.5029 -0.477E-05         92.06  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
       5677.0000      -32.66  0.4217  0.227E-01         -0.54  0.4921 -0.187E-03         32.07  0.5029 -0.152E-04         60.03  0.5029 -0.477E-05         92.07  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
       5678.0000      -33.05  0.4208  0.225E-01         -0.54  0.4922 -0.127E-03         32.07  0.5029 -0.138E-04         60.03  0.5029 -0.622E-05         92.07  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
       5679.0000      -33.44  0.4200  0.222E-01         -0.54  0.4922 -0.693E-04         32.07  0.5029 -0.152E-04         60.04  0.5029 -0.477E-05         92.07  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
       5680.0000      -33.84  0.4191  0.219E-01         -0.54  0.4922 -0.151E-04         32.07  0.5029 -0.152E-04         60.04  0.5029 -0.477E-05         92.07  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
       5681.0000      -34.22  0.4182  0.217E-01         -0.54  0.4922  0.361E-04         32.07  0.5029 -0.138E-04         60.04  0.5029 -0.477E-05         92.07  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
       5682.0000      -34.61  0.4173  0.215E-01         -0.54  0.4922  0.844E-04         32.07  0.5029 -0.152E-04         60.04  0.5029 -0.622E-05         92.07  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
       5683.0000      -34.99  0.4164  0.213E-01         -0.54  0.4922  0.130E-03         32.07  0.5029 -0.152E-04         60.03  0.5029 -0.622E-05         92.07  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
       5684.0000      -35.37  0.4156  0.211E-01         -0.55  0.4921  0.173E-03         32.07  0.5029 -0.138E-04         60.03  0.5029 -0.477E-05         92.07  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
       5685.0000      -35.75  0.4147  0.209E-01         -0.55  0.4921  0.214E-03         32.06  0.5029 -0.138E-04         60.03  0.5029 -0.622E-05         92.06  0.5029 -0.143E-04        121.73  0.5029  0.000E+00
       5686.0000      -36.12  0.4138  0.207E-01         -0.55  0.4920  0.254E-03         32.06  0.5029 -0.138E-04         60.02  0.5029 -0.477E-05         92.06  0.5029 -0.143E-04        121.72  0.5029  0.000E+00
       5686.7536      -36.40  0.4132  0.205E-01         -0.56  0.4919  0.284E-03         32.06  0.5029 -0.138E-04         60.02  0.5029 -0.477E-05         92.06  0.5029 -0.143E-04        121.72  0.5029  0.000E+00
       5687.0000      -36.50  0.4130  0.204E-01         -0.56  0.4919  0.294E-03         32.05  0.5029 -0.152E-04         60.02  0.5029 -0.622E-05         92.05  0.5029 -0.143E-04        121.72  0.5029  0.000E+00
       5688.0000      -36.87  0.4121  0.201E-01         -0.56  0.4918  0.333E-03         32.05  0.5029 -0.138E-04         60.01  0.5029 -0.622E-05         92.05  0.5029 -0.143E-04        121.71  0.5029  0.000E+00
       5689.0000      -37.25  0.4113  0.199E-01         -0.57  0.4917  0.371E-03         32.04  0.5029 -0.152E-04         60.01  0.5029 -0.477E-05         92.04  0.5029 -0.143E-04        121.71  0.5029  0.000E+00
       5690.0000      -37.62  0.4104  0.195E-01         -0.58  0.4916  0.407E-03         32.04  0.5029 -0.152E-04         60.00  0.5029 -0.477E-05         92.04  0.5029 -0.143E-04        121.70  0.5029  0.000E+00
       5691.0000      -37.99  0.4096  0.192E-01         -0.58  0.4915  0.441E-03         32.03  0.5029 -0.138E-04         59.99  0.5029 -0.477E-05         92.03  0.5029 -0.143E-04        121.69  0.5029  0.000E+00
       5692.0000      -38.36  0.4088  0.188E-01         -0.59  0.4913  0.474E-03         32.02  0.5029 -0.138E-04         59.99  0.5029 -0.477E-05         92.02  0.5029 -0.143E-04        121.68  0.5029  0.000E+00
       5693.0000      -38.71  0.4081  0.184E-01         -0.60  0.4912  0.505E-03         32.01  0.5029 -0.138E-04         59.98  0.5029 -0.477E-05         92.01  0.5029 -0.143E-04        121.68  0.5029  0.000E+00
       5694.0000      -39.03  0.4075  0.180E-01         -0.61  0.4911  0.536E-03         32.01  0.5029 -0.152E-04         59.97  0.5029 -0.622E-05         92.01  0.5029 -0.143E-04        121.67  0.5029  0.000E+00
       5695.0000      -39.35  0.4068  0.177E-01         -0.62  0.4909  0.565E-03         32.00  0.5029 -0.127E-04         59.96  0.5029 -0.622E-05         92.00  0.5029 -0.143E-04        121.66  0.5029  0.000E+00
       5696.0000      -39.65  0.4062  0.173E-01         -0.63  0.4907  0.592E-03         31.99  0.5029 -0.138E-04         59.95  0.5029 -0.622E-05         91.99  0.5029 -0.143E-04        121.65  0.5029  0.000E+00
       5697.0000      -39.95  0.4056  0.171E-01         -0.64  0.4906  0.618E-03         31.98  0.5029 -0.138E-04         59.94  0.5029 -0.477E-05         91.98  0.5029 -0.143E-04        121.64  0.5029  0.000E+00
       5698.0000      -40.26  0.4050  0.170E-01         -0.65  0.4904  0.644E-03         31.97  0.5029 -0.127E-04         59.93  0.5029 -0.477E-05         91.97  0.5029 -0.143E-04        121.63  0.5029  0.000E+00
       5699.0000      -40.58  0.4044  0.168E-01         -0.66  0.4902  0.670E-03         31.96  0.5029 -0.138E-04         59.92  0.5029 -0.477E-05         91.96  0.5029 -0.143E-04        121.62  0.5029  0.000E+00
       5700.0000      -40.91  0.4037  0.167E-01         -0.67  0.4900  0.698E-03         31.94  0.5029 -0.138E-04         59.91  0.5029 -0.477E-05         91.94  0.5029 -0.143E-04        121.61  0.5029  0.000E+00
       5701.0000      -41.23  0.4031  0.166E-01         -0.68  0.4898  0.725E-03         31.93  0.5029 -0.127E-04         59.90  0.5029 -0.477E-05         91.93  0.5029 -0.143E-04        121.60  0.5029  0.000E+00
       5702.0000      -41.56  0.4024  0.165E-01         -0.69  0.4896  0.750E-03         31.92  0.5029 -0.127E-04         59.89  0.5029 -0.477E-05         91.92  0.5029 -0.143E-04        121.58  0.5029  0.000E+00
       5703.0000      -41.89  0.4017  0.164E-01         -0.70  0.4893  0.774E-03         31.91  0.5029 -0.138E-04         59.87  0.5029 -0.477E-05         91.91  0.5029 -0.143E-04        121.57  0.5029  0.000E+00
       5704.0000      -42.22  0.4011  0.163E-01         -0.72  0.4891  0.797E-03         31.90  0.5029 -0.138E-04         59.86  0.5029 -0.477E-05         91.90  0.5029 -0.143E-04        121.56  0.5029  0.000E+00
       5705.0000      -42.54  0.4004  0.162E-01         -0.73  0.4889  0.818E-03         31.88  0.5029 -0.127E-04         59.85  0.5029 -0.477E-05         91.88  0.5029 -0.143E-04        121.55  0.5029  0.000E+00
       5706.0000      -42.87  0.3998  0.161E-01         -0.74  0.4887  0.838E-03         31.87  0.5029 -0.138E-04         59.84  0.5029 -0.622E-05         91.87  0.5029 -0.143E-04        121.53  0.5029  0.000E+00
       5707.0000      -43.20  0.3991  0.161E-01         -0.76  0.4884  0.856E-03         31.86  0.5029 -0.138E-04         59.82  0.5029 -0.477E-05         91.86  0.5029 -0.143E-04        121.52  0.5029  0.000E+00
       5708.0000      -43.52  0.3985  0.160E-01         -0.77  0.4882  0.874E-03         31.84  0.5029 -0.127E-04         59.81  0.5029 -0.477E-05         91.84  0.5029 -0.143E-04        121.51  0.5029  0.000E+00
       5709.0000      -43.85  0.3978  0.159E-01         -0.78  0.4879  0.890E-03         31.83  0.5029 -0.127E-04         59.79  0.5029 -0.622E-05         91.83  0.5029 -0.143E-04        121.49  0.5029  0.000E+00
       5710.0000      -44.17  0.3972  0.158E-01         -0.80  0.4876  0.906E-03         31.81  0.5029 -0.138E-04         59.78  0.5029 -0.477E-05         91.81  0.5029 -0.143E-04        121.48  0.5029  0.000E+00
       5711.0000      -44.48  0.3965  0.157E-01         -0.81  0.4874  0.920E-03         31.80  0.5029 -0.127E-04         59.76  0.5029 -0.622E-05         91.80  0.5029 -0.143E-04        121.46  0.5029  0.000E+00
       5712.0000      -44.80  0.3959  0.155E-01         -0.83  0.4871  0.937E-03         31.78  0.5029 -0.138E-04         59.75  0.5029 -0.622E-05         91.78  0.5029 -0.143E-04        121.45  0.5029  0.000E+00
       5713.0000      -45.11  0.3953  0.154E-01         -0.84  0.4868  0.954E-03         31.77  0.5029 -0.127E-04         59.73  0.5029 -0.622E-05         91.77  0.5029 -0.143E-04        121.43  0.5029  0.000E+00
       5714.0000      -45.42  0.3947  0.153E-01         -0.86  0.4866  0.970E-03         31.75  0.5029 -0.138E-04         59.72  0.5029 -0.477E-05         91.75  0.5029 -0.143E-04        121.42  0.5029  0.000E+00
       5715.0000      -45.72  0.3940  0.151E-01         -0.87  0.4863  0.985E-03         31.74  0.5029 -0.127E-04         59.70  0.5029 -0.622E-05         91.74  0.5029 -0.143E-04        121.40  0.5029  0.000E+00
       5716.0000      -46.03  0.3934  0.150E-01         -0.89  0.4860  0.100E-02         31.72  0.5029 -0.127E-04         59.69  0.5029 -0.477E-05         91.72  0.5029 -0.143E-04        121.39  0.5029  0.000E+00
       5717.0000      -46.33  0.3928  0.149E-01         -0.90  0.4857  0.101E-02         31.71  0.5029 -0.127E-04         59.67  0.5029 -0.477E-05         91.71  0.5029 -0.143E-04        121.37  0.5029  0.000E+00
       5718.0000      -46.63  0.3922  0.148E-01         -0.92  0.4854  0.103E-02         31.69  0.5029 -0.138E-04         59.66  0.5029 -0.477E-05         91.69  0.5029 -0.143E-04        121.35  0.5029  0.000E+00
       5719.0000      -46.93  0.3916  0.146E-01         -0.94  0.4851  0.104E-02         31.67  0.5029 -0.127E-04         59.64  0.5029 -0.622E-05         91.67  0.5029 -0.143E-04        121.34  0.5029  0.000E+00
       5720.0000      -47.24  0.3910  0.145E-01         -0.95  0.4848  0.105E-02         31.66  0.5029 -0.138E-04         59.62  0.5029 -0.622E-05         91.66  0.5029 -0.143E-04        121.32  0.5029  0.000E+00
       5721.0000      -47.56  0.3905  0.144E-01         -0.97  0.4845  0.106E-02         31.64  0.5029 -0.138E-04         59.61  0.5029 -0.622E-05         91.64  0.5029 -0.143E-04        121.30  0.5029  0.000E+00
       5722.0000      -47.87  0.3900  0.143E-01         -0.99  0.4842  0.107E-02         31.62  0.5029 -0.138E-04         59.59  0.5029 -0.477E-05         91.62  0.5029 -0.143E-04        121.29  0.5029  0.000E+00
       5723.0000      -48.17  0.3894  0.143E-01         -1.00  0.4839  0.108E-02         31.61  0.5029 -0.138E-04         59.57  0.5029 -0.622E-05         91.61  0.5029 -0.143E-04        121.27  0.5029  0.000E+00
       5724.0000      -48.46  0.3889  0.142E-01         -1.02  0.4836  0.109E-02         31.59  0.5029 -0.138E-04         59.56  0.5029 -0.622E-05         91.59  0.5029 -0.143E-04        121.25  0.5029  0.000E+00
       5725.0000      -48.76  0.3884  0.141E-01         -1.04  0.4833  0.111E-02         31.57  0.5029 -0.138E-04         59.54  0.5029 -0.477E-05         91.57  0.5029 -0.143E-04        121.24  0.5029  0.000E+00
       5726.0000      -49.05  0.3879  0.140E-01         -1.06  0.4830  0.112E-02         31.56  0.5029 -0.138E-04         59.52  0.5029 -0.477E-05         91.56  0.5029 -0.143E-04        121.22  0.5029  0.000E+00
       5727.0000      -49.34  0.3874  0.139E-01         -1.07  0.4826  0.113E-02         31.54  0.5029 -0.138E-04         59.50  0.5029 -0.477E-05         91.54  0.5029 -0.143E-04        121.20  0.5029  0.000E+00
       5728.0000      -49.63  0.3869  0.138E-01         -1.09  0.4823  0.114E-02         31.52  0.5029 -0.127E-04         59.48  0.5029 -0.622E-05         91.52  0.5029 -0.143E-04        121.18  0.5029  0.000E+00
       5729.0000      -49.91  0.3865  0.137E-01         -1.11  0.4820  0.114E-02         31.50  0.5029 -0.127E-04         59.47  0.5029 -0.477E-05         91.50  0.5029 -0.143E-04        121.16  0.5029  0.000E+00
       5730.0000      -50.19  0.3860  0.136E-01         -1.13  0.4817  0.115E-02         31.48  0.5029 -0.127E-04         59.45  0.5029 -0.477E-05         91.48  0.5029 -0.143E-04        121.15  0.5029  0.000E+00
       5731.0000      -50.47  0.3855  0.136E-01         -1.15  0.4813  0.116E-02         31.46  0.5029 -0.127E-04         59.43  0.5029 -0.477E-05         91.47  0.5029 -0.143E-04        121.13  0.5029  0.000E+00
       5732.0000      -50.76  0.3850  0.136E-01         -1.17  0.4810  0.116E-02         31.45  0.5029 -0.127E-04         59.41  0.5029 -0.477E-05         91.45  0.5029 -0.143E-04        121.11  0.5029  0.000E+00
       5733.0000      -51.05  0.3845  0.136E-01         -1.18  0.4807  0.117E-02         31.43  0.5029 -0.138E-04         59.39  0.5029 -0.477E-05         91.43  0.5029 -0.143E-04        121.09  0.5029  0.000E+00
       5734.0000      -51.33  0.3840  0.135E-01         -1.20  0.4803  0.117E-02         31.41  0.5029 -0.138E-04         59.37  0.5029 -0.622E-05         91.41  0.5029 -0.143E-04        121.07  0.5029  0.000E+00
